Devis_ID	Unité	Client	Type_Travail	Montant_HT	Coefficient	Numéro_OA	Count_OA	Statut	État	Description	Date_RFQ	Acheteur
PI26217	SCDP Depot de Mboppi	SCDP	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Fourniture et installation d'un systeme d'arret d'urgence au depot de SCDP Mboppi	2026-03-25	Francois OUNKAP
PI26218	ADDAX	Addax Petroleum Cameroon Company SA	Fourniture_Pose	24000000	1	Lost	0	Terminé	Closed	Request For Quotation_Procurement of Defective Spare Parts for UPS Systems (Galaxy 5500 – 2×80 kVA)	2026-03-25	Cyrille Njoko
PI26219	SCDP Depot de Mboppi	SCDP	Fourniture_Pose	18783600	1.37	2026000162/2026/SCDP	1	Terminé	Closed		2026-03-22	Francois OUNKAP
PI26220	GUINNESS	GUINNESS SA	Fourniture	0	1	3609026	1	Terminé	Closed	RAVITAILEMENT/PR  DALLE LED	2026-03-26	Marie Solange ABANS
PI26222	DIXSTONE	Dixstone Operations Cameroun	Fourniture	0	1	Lost	0	Annulé	Closed	LUG / BASE - FLUKE NEEDED	2026-03-26	Marc MILLANGO
PI26221	GUINNESS	GUINNESS SA	Fourniture	0	1	3610820	1	Terminé	Closed	besoin d'appareil de mesures pour conditionnement et brassage 	2026-03-26	Marie Solange ABANS
PI26223	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	3023900	1	Lost	0	Terminé	Closed	Réaménagement du laboratoire de l’Usine de Koumassi	2026-03-26	HAMO FIKOUE Patrick Aime 
PI26224	SABC_Bafoussam	Boissons du Cameroun	Fourniture	0	1	Lost	0	Terminé	Closed	Commande Projecteurs Région de L'OUEST	2026-03-28	Luc Degaul Ngoubeyou
PI26225	ADDAX	Addax Petroleum Cameroon Company SA	Fourniture_Pose	8493415	1	Lost	0	Terminé	Closed	CONSTRUCTION OF A TOILET AROUND THE YARD AT THE APCC BASE	2026-03-28	Cyrille Njoko
PI26226	SABC_Ndokoti	Boissons du Cameroun	Placement_RH	3600000	1.5	Lost	0	Terminé	Closed	Mise a disposition de 4 instrumentistes Team A pour entretien journalier Ndokoti avril 2026 à juin 2026)	2026-03-20	François Atangana
PI26227	SABC_Yaounde	Boissons du Cameroun	Fourniture	7231700	1.4	Lost	0	Terminé	Closed	BESOIN CELLULES ET REFLECTEURS POUR TRANSPORTEURS ET PAL/DEPAL CH5	2026-03-28	Martine KACTHE BIDEG 
PI26228	SABC_Siege	Boissons du Cameroun	Fourniture_Pose	4676700	1	Lost	0	Terminé	Closed	Avis de consultation Aménagement Espace Commerciale et Marketing Siège social	2026-03-25	Christel TCHATO
PI26229	Sodecoton	SODECOTON	Fourniture	0	1	Lost	0	Terminé	Closed	Demande de prix n° 56233 du 27/03/2026 - Commande des encres pour la delegation de yaounde	2026-03-30	Abdoul Wahab Amadou 
PI26230	SABC_Bafoussam	Boissons du Cameroun	Fourniture	1444280	1.5	3608534	1	Terminé	Closed	Demande d'offre pour matériels de communication nouveau TOD BAFOUSSAM ISAS	2026-03-31	Rosine Kati
PI26231	Sodecoton	SODECOTON	Fourniture	0	1	Lost	0	Terminé	Closed	COMMANDE URGENTE POUR DECORTIQUEUR N° 1	2026-03-31	Abdoul Wahab Amadou 
PI26232	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	896000	1.4	Lost	0	Terminé	Closed	RFQ E&I-DCC2602-41-SUPPLY & INST OF TOILET & CORRIDOR LAMPS	2026-03-30	Saurelle Metiegoum
PI26233	SIAC	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Fourniture Pose Onduleur Salle Serveur	2026-03-30	Sylvain Lonchele
PI26234	GUINNESS	GUINNESS SA	Fourniture	1238400	1	Lost	0	Terminé	Closed	besoin d'electrovanne pour les soutireuses 5 et 6	2026-04-01	Marie Solange ABANS
PI26235	GUINNESS	GUINNESS SA	Fourniture	7695752	1.4	Lost	0	Terminé	Closed	MATERIEL COMMANDE POMPES MOBILES FABRICATION	2026-04-02	Marie Solange ABANS
PI26236	GUINNESS	GUINNESS SA	Fourniture	512220	1.5	Lost	0	Terminé	Closed	Demande d'achat des kits de configuration de transmetteur JUMO et Endress	2026-04-02	Marie Solange ABANS
PI26237	SABC_Ndokoti	Boissons du Cameroun	Fourniture	1923712	1	Lost	0	Terminé	Closed	Achat transformateurs de courant et relais  pour centrale thermique Ndokoti	2026-04-02	Rosine Kati
PI26238	SABC_Yaounde	Boissons du Cameroun	Fourniture	207200	1	Lost	0	Terminé	Closed	PDR POUR RESOLUTION DES ANOMALIES ET VARIATEURS DE RESERVE POUR DEPAL	2026-04-02	Stheve NGAPE LONTE 
PI26239	DIXSTONE	Dixstone Operations Cameroun	Fourniture	1923712	1	Lost	0	Terminé	Closed	MERCURY 60 HP 4	2026-04-02	Hervige Ngendeme
PI26240	DIXSTONE	Dixstone Operations Cameroun	Fourniture	676000	1	Lost	0	Terminé	Closed	SKGW-2026-010016-B01 Engine Outboard Engine Mercury	2026-04-02	Hervige Ngendeme
PI26241	DIXSTONE	Dixstone Operations Cameroun	Fourniture	6770959	1	Lost	0	Terminé	Closed	A130-2026-020013-B(01) - ENGINE CONSUMABLES MARS 2026	2026-04-02	Hervige Ngendeme
PI26242	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	1769600	1	3609416	1	Terminé	Closed	3258563 AVERTISSEUR ET VENTILATEUR	2026-04-02	Annette Nicole OBOM
PI26243	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	10944672	1	Lost	0	Terminé	Closed	Mail de consultation mise en conformité local TGBT brassage	2026-04-04	Tientcheu Clement
PI26244	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	mail de consultation mise en conformité local SDM	2026-04-04	Tientcheu Clement
PI26245	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1203400	1	Lost	0	Terminé	Closed	mail de consultation mise en conformité local arrivée ENEO	2026-04-04	Tientcheu Clement
PI26246	SABC_Yaounde	Boissons du Cameroun	Fourniture	10925744	1	Lost	0	Terminé	Closed	BESOIN DES PIECES DE REMPLACEMENT POUR ENTRETIEN PAL/DEPAL CONDITIONNEMENT	2026-04-06	Stheve NGAPE LONTE 
PI26247	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture_Pose	437500	1	0	1	Terminé	Closed	Travaux de correction des vannes de regulations 	2026-04-06	Joseph KENMOE
PI26248	GUINNESS	GUINNESS SA	Fourniture	0	1	Lost	0	Terminé	Closed	réhabilitation des laveuses de casiers	2026-04-06	Marie Solange ABANS
PI26249	SABC_Garoua	Boissons du Cameroun	Fourniture	499200	1	Lost	0	Terminé	Closed	Matériels MES CH8 GAROUA/ RELANCE	2026-04-06	Cedric NGAKAM
PI26250	DIXSTONE	Dixstone Operations Cameroun	Fourniture	2313000	1.53	Lost	0	Terminé	Closed	A130-2026-020012-B(01) - GENSET EXHAUST EXTENSION PIPE	2026-04-02	Hervige Ngendeme
PI26251	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	mise en conformité Disjoncteur Groupe Froid	2026-04-07	Tientcheu Clement
PI26252	SCDP Depot de Garoua	SCDP	Fourniture_Pose	2850000	1	Lost	0	Terminé	Closed	Rehabilitation Eclairage exterieur et Interieur SCDP Garoua	2026-04-07	Francois OUNKAP
PI26253	SCDP Depot de Garoua	SCDP	Fourniture_Pose	9313000	1	Lost	0	Terminé	Closed	Rehabilitation Eclairage exterieur et Interieur SCDP Garoua	2026-04-07	Francois OUNKAP
PI26144-1	SABC_Garoua	Boissons du Cameroun	Fourniture	3139920	1	3606307	1	Terminé	Closed	DEMANDE D'OFFRE POUR MATERIEL SIEMENS LIGNE 8 GAROUA	2026-02-25	Rosine Kati
PI26254	SOCAVER	Societe Camerounaise des Verrieries	Metrologie	4300000	1	Lost	0	Terminé	Closed	DEMANDE DE COTATION APPAREILAGE ELECTRIQUE - METROLOGIE	2026-04-07	Vardest TAWASSI YANKAM
PI26255	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Regul	1	Terminé	Closed	MISE EN CONFORMITÉ COFFRET DES DPQ	2026-04-07	HAMO FIKOUE Patrick Aime 
PI26262	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITÉ COFFRET DES QHSE	2026-04-07	HAMO FIKOUE Patrick Aime 
PI26256	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1235600	1.29	Lost	0	Terminé	Closed	MISE EN CONFORMITE COFFRET QHSE		HAMO FIKOUE Patrick Aime 
PI26257	DIXSTONE	Dixstone Operations Cameroun	Fourniture	612015	1	0	1	Terminé	Closed	regularisation TVA facture 500 et 25548	2026-04-09	
PI26258	SABC_Bafoussam	Boissons du Cameroun	Placement_RH	1960000	1.75	Lost	0	Terminé	Closed	révision annuelle de la chaine 7	2026-04-09	Michel KENMOE
PI26259	SABC_Bafoussam	Boissons du Cameroun	Placement_RH	1960000	1.75	Lost	0	Terminé	Closed	révision annuelle de la chaine 7	2026-04-09	Michel KENMOE
PI26260	SABC_Bafoussam	Boissons du Cameroun	Placement_RH	1960000	1.75	Lost	0	Terminé	Closed	révision annuelle de la chaine 7	2026-04-09	Michel KENMOE
PI26261	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	8498560	1.38	Lost	0	Terminé	Closed	fourniture et remplacement électrovanne TOD et brassage	2026-04-09	Tientcheu Clement
PI26263	GUINNESS	GUINNESS SA	Fourniture	947500	1.58	Lost	0	Terminé	Closed	RAVITAILLEMENT PR/CABLES POUR INSTALLATION NOUVEAUX DES DISJONCTEURS DIFFERENTIELS	2026-04-09	Marie Solange ABANS
PI26264	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	2206236	1	Lost	0	Terminé	Closed	mise en conformité zone atelier mécanique	2026-04-09	Tientcheu Clement
PI26265	SABC_Koumassi	Boissons du Cameroun	Fourniture	0	1	3613765	1	Terminé	Closed	DEMANDE DE PRIX 3252272 / RALLONGE POUR UTILISATION EN SDM ET TTE	2026-04-09	Stheve NGAPE LONTE 
PI26266	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1259850	1	Lost	0	Terminé	Closed	Mail de consultation mise en conformité local conditionnement	2026-04-09	Tientcheu Clement
PI26267	SABC_Bafoussam	Boissons du Cameroun	Fourniture	760340	1.4	Lost	0	Terminé	Closed	DEMANDE DE PRIX DA 3257377 / MISE A NIVEAU DES NON CONFORMITES SUIVAINT AUDIT APAVE	2026-04-08	Cedric NGAKAM
PI26268	GUINNESS	GUINNESS SA	Fourniture	710265	1.5	3612674	1	Terminé	Closed	COMMANDE MATERIELS ADDITIFS POUR INSTALLATION DES DISJONCTEURS DIFFERENTIELS	2026-04-10	Marie Solange ABANS
PI26269	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	5417400	1	Lost	0	Terminé	Closed	REHABILITATION ÉCLAIRAGE VESTIAIRES H/F NDOKOTI	2026-04-09	François Atangana
PI26270	GUINNESS	GUINNESS SA	Fourniture	48984	2.6	Lost	0	Terminé	Closed	THERMOSTAT POUR FOUR ÉLECTRIQUE DE 0 À 300°C	2026-04-10	Carine MANFOUO NGNINTEDEM
PI26271	SOCAPALM DIBOMBARI	SOCAPALM	Fourniture_Pose	916800	1	Lost	0	Terminé	Closed	Remplacement serrure pour armoires electriques	2026-04-08	Serge Ngamaleu
PI26272	SOCAPALM DIBOMBARI	SOCAPALM	Fourniture_Pose	1040520	1.1000000000000001	Lost	0	Terminé	Closed	Mise en conformite (FDC, INterrupteurs)	2026-04-13	Serge Ngamaleu
PI26273	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE COFFRET APH	2026-04-13	Tientcheu Clement
PI26274	HOPITAL St Jean De Malte de Njombe	Hopital Saint Jean De Malte	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	fourniture et pose des serrures intelligentes	2026-04-08	Philippe Marie De Marie De Gayffier
PI26275	SABC_Ndokoti	Boissons du Cameroun	Fourniture	1995936	1.42	Lost	0	Terminé	Closed	PDR POUR MONTAGE DES NOUVELLES SONDES DE TEMPERATURE	2026-04-13	Hassan FOUAPON KOUOTOU
PI26276	Sodecoton	SODECOTON	Fourniture	0	1	Lost	0	Annulé	Closed	INSTRUMENT DE MESURE POUR ATELIER NEUTRALISATION	2026-04-13	
PI26277	DIXSTONE	Dixstone Operations Cameroun	Fourniture	1089720	1.5	Lost	0	Terminé	Closed	ELECTRICAL MOTOR FOR HOSES SAW	2026-04-13	
PI26278	Sodecoton	SODECOTON	Fourniture	2133872	1.3	Lost	0	Terminé	Closed	COMMANDE URGENTE POUR DECORTIQUEUR N1/ROULEMENT SKF REF: 23222	2026-04-13	Abdoul Wahab Amadou 
PI26279	SABC_Ndokoti	Boissons du Cameroun	Fourniture	1556800	1.4	Lost	0	Terminé	Closed	PDR POUR PROTECTION ALIMENTATION MACHINE USINE NDOKOTI	2026-04-14	Hassan FOUAPON KOUOTOU
PI26280	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	2621938	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE LOCAL CHAUFFERIE	2026-04-09	Tientcheu Clement
PI26281	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	3867050	1.28	Lost	0	Terminé	Closed	Travaux d'electrisation nouvelle Salle Serveur Koumassi	2026-04-14	Iris Dkouam
PI26282	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MISE EN CONFORMITE ZONE TOD	2026-04-13	Tientcheu Clement
PI26283	SOCAPALM DIBOMBARI	SOCAPALM	Fourniture_Pose	1818880	1.2	Lost	0	Terminé	Closed	Mise en conformite (Extracteur, Kloxon)	2026-04-13	Serge Ngamaleu
PI26284	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	815352	1.23	Lost	0	Terminé	Closed	Fourniture et pose compteur d'energie et TI	2026-04-14	Iris Dkouam
PI26285	Cegelec	CEGELEC SA	Fourniture	2787675	1.5	Lost	0	Terminé	Closed	DEMANDE DE MATERIEL URGENTE	2026-04-15	Romuald Mengue
PI26286	DANGOTE_Dla	DANGOTE CEMENT SA	Maintenance	188200	1	Lost	0	Terminé	Closed	REPAIR OF LAPTOP FOR SUBSTATION	2026-04-16	Iloga Gerard
PI26287	SABC_Garoua	Boissons du Cameroun	Fourniture	8424000	1.3	Lost	0	Terminé	Closed	CDC ECLAIRAGE BUREAUX ET ATELIERS L8 USINE GAROUA	2026-04-15	Cedric NGAKAM
PI26288	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	0	1	Lost	0	Annulé	Closed	SUPPLY & INST. OF 1000L CUBICLE +NAOH S. - ELECTRICAL	2026-04-15	Benjamin N. Eteh
PI26289	DIXSTONE	Dixstone Operations Cameroun	Fourniture	0	1	Lost	0	Annulé	Closed	ELECTRODE FOR CAST STEEL	2026-04-15	Hervige Ngendeme
PI26290	SEMC	SEMC	Fourniture	1260000	1.4	Lost	0	Terminé	Closed	COMMANDE CONSOLE DE PROGRAMMATION USINE SEMC	2026-04-15	Alain Serge NOUNY NGASSAM 
PI26291	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	14787904	1.64	Lost	0	Terminé	Closed	AUTOPAC DOOR REPAIRING	2026-04-15	Saurelle Metiegoum
PI26292	DANGOTE_Dla	DANGOTE CEMENT SA	Reparation	50000	1	Lost	0	Terminé	Closed	Reparation imprimante Rhino 6000+	2026-04-16	Saurelle Metiegoum
PI26293	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1670054	1.22	Lost	0	Terminé	Closed	Mise en service Vaporiseur SDM Koumassi	2026-04-15	Iris Dkouam
PI26294	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	13023260	1.25	Lost	0	Terminé	Closed	Fourniture et Pose Onduleur 20KVA nouvelle Salle Serveur Koumassi	2026-04-15	Iris Dkouam
PI26295	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1317300	1	Regul	1	Terminé	Closed	CONSULTATION POUR MISE EN CONFORMITE ZONE FROID ENTONNEMENT	2026-04-16	Tientcheu Clement
PI26296	SABC_Siege	Boissons du Cameroun	Fourniture	16848980	1.34	Lost	0	Terminé	Closed	MINI PC INDUSTRIEL + ECRAN ET ACCESSOIRE	2026-04-16	Benjamin BAYANG
PI26297	SABC_Siege	Boissons du Cameroun	Fourniture	24898512	1.38	Lost	0	Terminé	Closed	STATION DE TRAVAIL INDUSTRIELS MOBILES	2026-04-16	Benjamin BAYANG
PI26298	DIXSTONE	Dixstone Operations Cameroun	Fourniture	0	1	Lost	0	Annulé	Closed	PIUSI PUMP PARTS	2026-04-21	Hervige Ngendeme
PI26299	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	FOURNITURE ET POSE CABLE ALIMENTATION DES BAIES PROJET CPS	2026-04-16	Iris Dkouam
PI26300	DIXSTONE	Dixstone Operations Cameroun	Fourniture	8003400	1.5	Lost	0	Terminé	Closed	TOWING WIRE CABLE	2026-04-16	Hervige Ngendeme
PI26301	DIXSTONE	Dixstone Operations Cameroun	Fourniture	2056460	1.4	Lost	0	Terminé	Closed	ENGINE-CONSUMABLES	2026-04-16	Hervige Ngendeme
PI26302	Sodecoton	SODECOTON	Fourniture	0	1	Lost	0	Annulé	Closed	COMMANDE FEUILLES DE JOINT EN URGENCE POUR RAFFINERIE ET VAP	2026-04-17	
PI26303	Hydrac Douala	Hydrocarbures Analyses Contrôles SA	Audit Inspection	875000	1	019/HT-04/2026	1	Terminé	Closed	Inspection Atex - Tchad	2026-03-20	Bakoura Moussa
PI26304	GUINNESS	GUINNESS SA	Fourniture	346348	1.55	Lost	0	Terminé	Closed	ELECTROVANNE GAZ INCOMPRESSIBLE GROUPES FROIDS	2026-04-17	Marie Solange ABANS
PI26305	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1541400	1	Lost	0	Terminé	Closed	MEC ZONE ATELIER MECANIQUE	2026-04-15	Tientcheu Clement
PI26306	SABC_Ndokoti	Boissons du Cameroun	Fourniture_Pose	2216250	1.42	Lost	0	Terminé	Closed	DETECTION ALARME TEMPERATURE	2026-04-20	François Atangana
PI26307	GUINNESS	GUINNESS SA	Fourniture	791910	1.5	Lost	0	Terminé	Closed	REFECTION DU CIRCUIT DE DISTRIBUTION DE L'ARMOIRE ELECTRIQUE LAVEUSE 5	2026-04-21	Marie Solange ABANS
PI26308	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1205100	1	Regul	1	Terminé	Closed	MEC COFFRET PRISE CHAUDRONNERIE	2026-04-21	Tientcheu Clement
PI26309	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Regul	1	Terminé	Closed	MEC COFFRET FOUR	2026-04-21	Tientcheu Clement
PI26310	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MEC COFFRET PRISE SOUS SOL FLM	2026-04-21	Tientcheu Clement
PI26311	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	968200	1	Regul	1	Terminé	Closed	MEC COFFRET PRISE SIROPERIE BRASSAGE	2026-04-21	Tientcheu Clement
PI26312	SABC_Siege	Boissons du Cameroun	Fourniture	1744400	1	Lost	0	Terminé	Closed	MINI PC INDUSTRIEL Z2 G5/i7	2026-04-22	Benjamin BAYANG
PI26313	NeoIndustry_Kekem	NEO INDUSTRY SA	Installation	1050000	2.5	Lost	0	Terminé	Closed	TRAVAUX DE VERIFICATION ET ETALONNAGE ANNUEL DES SONDES DE TEMPERATURE	2026-04-22	
PI26314	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	5349618	1	Lost	0	Terminé	Closed	PIECES DE RECHANGES	2026-04-22	
PI26315	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	30614033	1.3	Lost	0	Terminé	Closed	PIECES DE RECHANGES	2026-04-22	
PI26316	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1815885	1	Regul	1	Terminé	Closed	MEC ZONE FILTRATION	2026-04-22	Tientcheu Clement
PI26317	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1 819 916	1	Lost	0	Terminé	Closed	MEC ZONE TTE	2026-04-22	Tientcheu Clement
PI26318	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	2250000	1	Lost	0	Terminé	Closed	PURCHASE OF SAFETY LOCKOUT PADLOCK	2026-04-23	Saurelle Metiegoum
PI26319	DANGOTE_Dla	DANGOTE CEMENT SA	Maintenance	7953936	1.65	Lost	0	Terminé	Closed	Repair of Lighting @Speed Appro, Batoke & Dibombari - ELECTRICAL	2026-04-23	Benjamin N. Eteh
PI26320	SOCAPALM_Bambou	SOCAPALM	Etudes	0	1	Lost	0	Annulé	Closed	MEC suivant Rapport bureau veritas Socapalm Mbongo	2026-04-23	
PI26321	SABC_Koumassi	Boissons du Cameroun		209500	1	Lost	0	Terminé	Closed	ALIMENTATION ONDULEE POMPE INCENDIE	2026-04-23	Judiscael YONKEU HEKOUA
PI26322	SABC_Koumassi	Boissons du Cameroun		1050301	1	Lost	0	Terminé	Closed	Consultation pour mise en conformité coffret éclairage filtration	2026-04-23	Tientcheu Clement
PI26323	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	661050	1	Regul	1	Terminé	Closed	consultation pour mise en conformité coffret éclairage intérieur,extérieur MLU	2026-04-23	Tientcheu Clement
PI26324	SABC_Koumassi	Boissons du Cameroun		2378528	1	Lost	0	Terminé	Closed	Consultation pour mise en conformité des disjoncteurs arrivée tension  TTE	2026-04-23	Tientcheu Clement
PI26325	SOCAVER	Societe Camerounaise des Verrieries	Fourniture	2013547	1.53	Lost	0	Terminé	Closed	Fourniture capteur pour maintenance préventive presse à capsules	2026-04-20	Armand Tchounkeu
PI26326	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	Replacement of 2 electrical cabinets at Jetty	2026-04-24	Saurelle Metiegoum
PI26327	HBO_Clients	HBO	Fourniture	0	1	Lost	0	Terminé	Closed	FOURNITURE DEBITMETRE	2026-04-24	PIR
PI26328	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	0	1	Lost	0	Terminé	Closed	MEC ZONE SOUS-SOL BRASSAGE	2026-04-13	Tientcheu Clement
PI26329	SABC_Ndokoti	Boissons du Cameroun	Fourniture	400176	1	Lost	0	Terminé	Closed	MATERIELS POUR PROLONGEMENT SIGNAUX DVI-D POUR HMI PASTO ET DEPLOIEMENT IMAGE PC-BOX PASTO CH8 NDOKOTI 	2026-04-27	Rosine Kati
PI26330	SABC_Ndokoti	Boissons du Cameroun	Fourniture	4683000	1	Lost	0	Terminé	Closed	Demande d'offre de câbles complémentaires pour centrale thermique NDOKOTI	2026-04-27	Rosine Kati
PI26331	GUINNESS	GUINNESS SA	Fourniture	645000	1.5	Lost	0	Terminé	Closed	RAVITAILLEMENT PDR DIVERS DISJONCTEURS	2026-04-27	Marie Solange ABANS
PI26332	GUINNESS	GUINNESS SA	Fourniture	0	1	Lost	0	Annulé	Closed	RAVITAILLEMENT CABLE DE COMMUNICATION RS485	2026-04-27	Marie Solange ABANS
PI26333	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	3770928	1.35	Lost	0	Terminé	Closed	PIECES DE RECHANGES	2026-04-27	
PI26334	ADDAX	Addax Petroleum Cameroon Company SA	Fourniture	11341700	1.35	Lost	0	Terminé	Closed	Installation of a new power cable (Main Board to PUMA Unit, PUMA Unit to Chemical Warehouse)	2026-04-27	Cyrille Njoko
PI26335	DANGOTE_Dla	DANGOTE CEMENT SA	Fourniture	0	1	Lost	0	Prix	Ongoing	Check weigher front plate, Telephone sets & Supply & Installation of thermographic camera instrument - ELECTRICAL	2026-05-04	Benjamin N. Eteh
PI26336	SABC_Koumassi	Boissons du Cameroun	Fourniture_Pose	1086920	1	Lost	0	Terminé	Closed	FOURNITURE ET RACCORDEMENT CABLE SIGNAL DEBITMETRE DEVERSEUR TBF	2026-04-29	HAMO FIKOUE Patrick Aime 
PI26337	SABC_Yaounde	Boissons du Cameroun	Fourniture	594000	1.5	Lost	0	Terminé	Closed	COMMANDE DES DISJONCTEURS POUR PROTECTION DES COMPTEURS D'ENERGIES DES EQUIPEMENTS NOUVELLEMENTS INSTALLES A USINE CP DE YAOUNDE	2026-04-30	Alain Serge NOUNY NGASSAM 
PI26338	SABC_Siege	Boissons du Cameroun	Fourniture	3510000	1.4	Lost	0	Terminé	Closed	SCANNER 3D CREALITY RAPTORX	2026-04-30	Benjamin BAYANG
PI26339	ADDAX	Addax Petroleum Cameroon Company SA	Fourniture	3096800	1.4	Lost	0	Terminé	Closed	REQ722130975-Purchase of General Services Materials for Electrical Maintenance	2026-04-30	Cyrille Njoko
PI26340	GUINNESS	GUINNESS SA	Fourniture	3500400	1.54	Lost	0	Terminé	Closed	RAVITAILLEMENT PR ELECTRIQUES/CONTACTEURS	2026-05-01	Marie Solange ABANS
PI26341	GUINNESS	GUINNESS SA	Fourniture	750000	1,5	Lost	0	Terminé	Closed	RAVITAILLEMENT PR ELECTRIQUES/INTERRUPTEURS	2026-04-30	Marie Solange ABANS
PI26342	GUINNESS	GUINNESS SA	Fourniture	925500	1.5	Lost	0	Terminé	Closed	RAVITAILLEMENT PR ELECTRIQUES/ACCESSOIRES ET DIVERS	2026-04-30	Marie Solange ABANS
PI26343	SCDP Depot de Mboppi	SCDP	Fourniture_Pose	0	1	Lost	0	Annulé	Closed	MISE EN CONFORMITE BOUTONS D'ARRET	2026-04-30	
PI26344	SOCAPALM MBONGO	SOCAPALM	Fourniture_Pose	0	1	Lost	0	Review	Ongoing	MISE EN CONFORMITE ELECTRIQUES - ELEMENTS CRITIQUES LOT 1	2026-04-30	Ayissi Ndono
PI26345	SOCAPALM MBONGO	SOCAPALM	Fourniture_Pose	0	1	Lost	0	Review	Ongoing	MISE EN CONFORMITE ELECTRIQUES - ELEMENTS CRITIQUES LOT 2	2026-04-30	Steve Armand
PI26346	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	109815	1.89	Lost	0	Terminé	Closed	PIECES DE RECHANGES - VANNES ET ROBINETS	2026-05-04	
PI26347	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	2402400	1.4	Lost	0	Terminé	Closed	PIECES DE RECHANGES - COLONNES LUMINEUSES	2026-05-04	
PI26348	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	243600	1.4	FBC2600792	1	Terminé	Closed	PIECES DE RECHANGE - COUDES INOX	2026-05-04	
PI26349	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	2130900	1.7	Lost	0	Terminé	Closed	PIECES DE RECHANGES - COFFRET ET ACCESSOIRES	2026-05-04	
PI26350	NeoIndustry_Kekem	NEO INDUSTRY SA	Fourniture	295360	1.3	Lost	0	Terminé	Closed	PIECES DE RECHANGE - BAES	2026-05-04	
PI26351	SLB	SLB	Fourniture	492000	1	Lost	0	Terminé	Closed	Repair kit for turbine	2026-05-04	Arnaud Valentin DZOGNE 
PI26352	SABC_Siege	Boissons du Cameroun	Fourniture	1636500	1.5	Lost	0	Terminé	Closed	Matériels supplémentaires - Intégration chaîne 7 PET	2026-05-04	Cedric NGAKAM
PI26353	GUINNESS	GUINNESS SA	Fourniture	600000	1.5	Lost	0	Terminé	Closed	compteurs horaires mécaniques sur les compresseurs froid	2026-05-05	Marie Solange ABANS
